Hostname|UCT Date_time|Dictionary bytes|Effective Iterations|Iterations|Number of Copies|Total size|Cryptographic Hash|WallTime|UserTime|Systime|
pi04-04-02|20220304_0825|976241|1Kib|2|512|999670784|sha1sum|6.85|5.66|0.92|145|176|1086
pi04-04-02|20220304_0826|976241|5Kib|10|512|4998353920|sha1sum|32.68|28.11|4.53|152|177|1103
pi04-04-02|20220304_0827|976241|10Kib|20|512|9996707840|sha1sum|65.21|55.91|9.23|153|178|1083
pi04-04-02|20220304_0829|976241|15Kib|30|512|14995061760|sha1sum|97.86|83.98|13.80|153|178|1086
pi04-04-02|20220304_0829|976241|1Kib|1024|1|999670784|sha1sum|13.51|6.34|7.36|73|157|135
pi04-04-02|20220304_0830|976241|5Kib|5120|1|4998353920|sha1sum|67.30|32.31|35.96|74|154|138
pi04-04-02|20220304_0832|976241|10Kib|10240|1|9996707840|sha1sum|137.09|65.17|73.68|72|153|135
pi04-04-02|20220304_0836|976241|15Kib|15360|1|14995061760|sha1sum|203.22|97.10|108.98|73|154|137
