Hostname|UCT Date_time|Dictionary bytes|Effective Iterations|Iterations|Number of Copies|Total size|Cryptographic Hash|WallTime|UserTime|Systime|
PI04-08-03|20220304_0828|976241|1Kib|2|512|999670784|sha256sum|9.25|8.55|0.69|108|116|1448
PI04-08-03|20220304_0829|976241|5Kib|10|512|4998353920|sha256sum|46.15|42.52|3.61|108|117|1384
PI04-08-03|20220304_0830|976241|10Kib|20|512|9996707840|sha256sum|92.27|84.93|7.32|108|117|1365
PI04-08-03|20220304_0833|976241|15Kib|30|512|14995061760|sha256sum|138.44|127.57|10.85|108|117|1382
PI04-08-03|20220304_0833|976241|1Kib|1024|1|999670784|sha256sum|16.09|9.47|6.83|62|105|146
PI04-08-03|20220304_0834|976241|5Kib|5120|1|4998353920|sha256sum|80.45|46.77|34.76|62|106|143
PI04-08-03|20220304_0837|976241|10Kib|10240|1|9996707840|sha256sum|161.03|93.75|69.40|62|106|144
PI04-08-03|20220304_0841|976241|15Kib|15360|1|14995061760|sha256sum|241.54|140.28|104.57|62|106|143
