Architecture	cores	CPU max MHz	MEM Total	MEM Used	MEM Free	SWAP Total	SWAP Used	SWAP Free	OS	Bogomips	UCT Date	Dictionary bytes	Iterations	Cryptographic Hash	WallTime	UserTime	Systime	MB/Sec Wall	MB/Sec User	MB/Sec System
x86_64	2	1800.0000	7.2Gi	1.4Gi	3.8Gi	6.5Gi	0B	6.5Gi	ubuntu	3593.56	20220220	976241	1024	b2sum	4.27	2.92	1.36	999
Architecture	cores	CPU max MHz	MEM Total	MEM Used	MEM Free	SWAP Total	SWAP Used	SWAP Free	OS	Bogomips	UCT Date	Dictionary bytes	Iterations	Cryptographic Hash	WallTime	UserTime	Systime	MB/Sec Wall	MB/Sec User	MB/Sec System
x86_64	2	1800.0000	7.2Gi	1.4Gi	3.8Gi	6.5Gi	0B	6.5Gi	ubuntu	3593.56	20220220	976241	1024	sha1sum	4.46	3.29	1.23	999
Architecture	cores	CPU max MHz	MEM Total	MEM Used	MEM Free	SWAP Total	SWAP Used	SWAP Free	OS	Bogomips	UCT Date	Dictionary bytes	Iterations	Cryptographic Hash	WallTime	UserTime	Systime	MB/Sec Wall	MB/Sec User	MB/Sec System
x86_64	2	1800.0000	7.2Gi	1.4Gi	3.8Gi	6.5Gi	0B	6.5Gi	ubuntu	3593.56	20220220	976241	1024	sha256sum	7.68	6.28	1.42	999
Architecture	cores	CPU max MHz	MEM Total	MEM Used	MEM Free	SWAP Total	SWAP Used	SWAP Free	OS	Bogomips	UCT Date	Dictionary bytes	Iterations	Cryptographic Hash	WallTime	UserTime	Systime	MB/Sec Wall	MB/Sec User	MB/Sec System
x86_64	2	1800.0000	7.2Gi	1.4Gi	3.8Gi	6.5Gi	0B	6.5Gi	ubuntu	3593.56	20220220	976241	1024	sha512sum	5.64	4.53	1.14	999
Architecture	cores	CPU max MHz	MEM Total	MEM Used	MEM Free	SWAP Total	SWAP Used	SWAP Free	OS	Bogomips	UCT Date	Dictionary bytes	Iterations	Cryptographic Hash	WallTime	UserTime	Systime	MB/Sec Wall	MB/Sec User	MB/Sec System
x86_64	2	1800.0000	7.2Gi	1.4Gi	3.8Gi	6.5Gi	0B	6.5Gi	ubuntu	3593.56	20220220	976241	5120	b2sum	20.78	14.11	6.99	4998
Architecture	cores	CPU max MHz	MEM Total	MEM Used	MEM Free	SWAP Total	SWAP Used	SWAP Free	OS	Bogomips	UCT Date	Dictionary bytes	Iterations	Cryptographic Hash	WallTime	UserTime	Systime	MB/Sec Wall	MB/Sec User	MB/Sec System
x86_64	2	1800.0000	7.2Gi	1.4Gi	3.8Gi	6.5Gi	0B	6.5Gi	ubuntu	3593.56	20220220	976241	5120	sha1sum	22.54	15.96	6.99	4998
Architecture	cores	CPU max MHz	MEM Total	MEM Used	MEM Free	SWAP Total	SWAP Used	SWAP Free	OS	Bogomips	UCT Date	Dictionary bytes	Iterations	Cryptographic Hash	WallTime	UserTime	Systime	MB/Sec Wall	MB/Sec User	MB/Sec System
x86_64	2	1800.0000	7.2Gi	1.4Gi	3.8Gi	6.5Gi	0B	6.5Gi	ubuntu	3593.56	20220220	976241	5120	sha256sum	38.14	31.62	6.91	4998
Architecture	cores	CPU max MHz	MEM Total	MEM Used	MEM Free	SWAP Total	SWAP Used	SWAP Free	OS	Bogomips	UCT Date	Dictionary bytes	Iterations	Cryptographic Hash	WallTime	UserTime	Systime	MB/Sec Wall	MB/Sec User	MB/Sec System
x86_64	2	1800.0000	7.2Gi	1.4Gi	3.8Gi	6.5Gi	0B	6.5Gi	ubuntu	3593.56	20220220	976241	5120	sha512sum	28.43	22.85	5.94	4998
Architecture	cores	CPU max MHz	MEM Total	MEM Used	MEM Free	SWAP Total	SWAP Used	SWAP Free	OS	Bogomips	UCT Date	Dictionary bytes	Iterations	Cryptographic Hash	WallTime	UserTime	Systime	MB/Sec Wall	MB/Sec User	MB/Sec System
x86_64	2	1800.0000	7.2Gi	1.4Gi	3.8Gi	6.5Gi	0B	6.5Gi	ubuntu	3593.56	20220220	976241	10240	b2sum	42.24	28.01	14.88	9996
Architecture	cores	CPU max MHz	MEM Total	MEM Used	MEM Free	SWAP Total	SWAP Used	SWAP Free	OS	Bogomips	UCT Date	Dictionary bytes	Iterations	Cryptographic Hash	WallTime	UserTime	Systime	MB/Sec Wall	MB/Sec User	MB/Sec System
x86_64	2	1800.0000	7.2Gi	1.4Gi	3.8Gi	6.5Gi	0B	6.5Gi	ubuntu	3593.56	20220220	976241	10240	sha1sum	45.81	32.81	13.70	9996
Architecture	cores	CPU max MHz	MEM Total	MEM Used	MEM Free	SWAP Total	SWAP Used	SWAP Free	OS	Bogomips	UCT Date	Dictionary bytes	Iterations	Cryptographic Hash	WallTime	UserTime	Systime	MB/Sec Wall	MB/Sec User	MB/Sec System
x86_64	2	1800.0000	7.2Gi	1.4Gi	3.8Gi	6.5Gi	0B	6.5Gi	ubuntu	3593.56	20220220	976241	10240	sha256sum	77.50	63.69	14.55	9996
Architecture	cores	CPU max MHz	MEM Total	MEM Used	MEM Free	SWAP Total	SWAP Used	SWAP Free	OS	Bogomips	UCT Date	Dictionary bytes	Iterations	Cryptographic Hash	WallTime	UserTime	Systime	MB/Sec Wall	MB/Sec User	MB/Sec System
x86_64	2	1800.0000	7.2Gi	1.4Gi	3.8Gi	6.5Gi	0B	6.5Gi	ubuntu	3593.56	20220220	976241	10240	sha512sum	57.76	46.70	11.82	9996
Architecture	cores	CPU max MHz	MEM Total	MEM Used	MEM Free	SWAP Total	SWAP Used	SWAP Free	OS	Bogomips	UCT Date	Dictionary bytes	Iterations	Cryptographic Hash	WallTime	UserTime	Systime	MB/Sec Wall	MB/Sec User	MB/Sec System
x86_64	2	1800.0000	7.2Gi	1.4Gi	3.8Gi	6.5Gi	0B	6.5Gi	ubuntu	3593.56	20220220	976241	15360	b2sum	64.56	42.68	22.87	14995
