Architecture|cores|CPU max MHz|MEM Total|MEM Used|MEM Free|SWAP Total|SWAP Used|SWAP Free|OS|Bogomips|UCT Date|Dictionary bytes|Iterations|Cryptographic Hash|WallTime|UserTime|Systime|MB/Sec Wall|MB/Sec User|MB/Sec System
aarch64|4|1500.0000|7.6Gi|743Mi|5.6Gi|6.9Gi|0B|6.9Gi|ubuntu|108.00|20220221_1105|976241|1024|b2sum|11.43|4.80|6.85|87460261
Architecture|cores|CPU max MHz|MEM Total|MEM Used|MEM Free|SWAP Total|SWAP Used|SWAP Free|OS|Bogomips|UCT Date|Dictionary bytes|Iterations|Cryptographic Hash|WallTime|UserTime|Systime|MB/Sec Wall|MB/Sec User|MB/Sec System
aarch64|4|1500.0000|7.6Gi|742Mi|5.6Gi|6.9Gi|0B|6.9Gi|ubuntu|108.00|20220221_1105|976241|1024|sha1sum|13.06|6.36|6.93|76544470
Architecture|cores|CPU max MHz|MEM Total|MEM Used|MEM Free|SWAP Total|SWAP Used|SWAP Free|OS|Bogomips|UCT Date|Dictionary bytes|Iterations|Cryptographic Hash|WallTime|UserTime|Systime|MB/Sec Wall|MB/Sec User|MB/Sec System
aarch64|4|1500.0000|7.6Gi|742Mi|5.6Gi|6.9Gi|0B|6.9Gi|ubuntu|108.00|20220221_1106|976241|1024|sha256sum|15.99|9.30|6.92|62518498
Architecture|cores|CPU max MHz|MEM Total|MEM Used|MEM Free|SWAP Total|SWAP Used|SWAP Free|OS|Bogomips|UCT Date|Dictionary bytes|Iterations|Cryptographic Hash|WallTime|UserTime|Systime|MB/Sec Wall|MB/Sec User|MB/Sec System
aarch64|4|1500.0000|7.6Gi|742Mi|5.6Gi|6.9Gi|0B|6.9Gi|ubuntu|108.00|20220221_1106|976241|1024|sha512sum|13.26|6.70|6.79|75389953
Architecture|cores|CPU max MHz|MEM Total|MEM Used|MEM Free|SWAP Total|SWAP Used|SWAP Free|OS|Bogomips|UCT Date|Dictionary bytes|Iterations|Cryptographic Hash|WallTime|UserTime|Systime|MB/Sec Wall|MB/Sec User|MB/Sec System
aarch64|4|1500.0000|7.6Gi|742Mi|5.6Gi|6.9Gi|0B|6.9Gi|ubuntu|108.00|20220221_1107|976241|5120|b2sum|57.18|24.04|34.23|87414374
Architecture|cores|CPU max MHz|MEM Total|MEM Used|MEM Free|SWAP Total|SWAP Used|SWAP Free|OS|Bogomips|UCT Date|Dictionary bytes|Iterations|Cryptographic Hash|WallTime|UserTime|Systime|MB/Sec Wall|MB/Sec User|MB/Sec System
aarch64|4|1500.0000|7.6Gi|742Mi|5.6Gi|6.9Gi|0B|6.9Gi|ubuntu|108.00|20220221_1108|976241|5120|sha1sum|65.31|32.02|34.42|76532750
Architecture|cores|CPU max MHz|MEM Total|MEM Used|MEM Free|SWAP Total|SWAP Used|SWAP Free|OS|Bogomips|UCT Date|Dictionary bytes|Iterations|Cryptographic Hash|WallTime|UserTime|Systime|MB/Sec Wall|MB/Sec User|MB/Sec System
aarch64|4|1500.0000|7.6Gi|742Mi|5.6Gi|6.9Gi|0B|6.9Gi|ubuntu|108.00|20220221_1109|976241|5120|sha256sum|79.69|46.53|34.38|62722473
Architecture|cores|CPU max MHz|MEM Total|MEM Used|MEM Free|SWAP Total|SWAP Used|SWAP Free|OS|Bogomips|UCT Date|Dictionary bytes|Iterations|Cryptographic Hash|WallTime|UserTime|Systime|MB/Sec Wall|MB/Sec User|MB/Sec System
aarch64|4|1500.0000|7.6Gi|742Mi|5.6Gi|6.9Gi|0B|6.9Gi|ubuntu|108.00|20220221_1110|976241|5120|sha512sum|66.15|33.02|34.32|75560905
