Hostname|UCT Date_time|Dictionary bytes|Effective Iterations|Iterations|Number of Copies|Total size|Cryptographic Hash|WallTime|UserTime|Systime|
hplap|20220304_1121|976241|1Kib|2|512|999670784|dd|7.99|1.73|6.25|125|577|159
hplap|20220304_1121|976241|5Kib|10|512|4998353920|dd|43.16|10.20|32.95|115|490|151
hplap|20220304_1123|976241|10Kib|20|512|9996707840|dd|83.59|19.06|64.52|119|524|154
hplap|20220304_1125|976241|15Kib|30|512|14995061760|dd|126.19|29.15|97.02|118|514|154
hplap|20220304_1125|976241|1Kib|1024|1|999670784|dd|11.62|2.84|8.97|86|351|111
hplap|20220304_1126|976241|5Kib|5120|1|4998353920|dd|58.20|13.55|45.56|85|368|109
hplap|20220304_1128|976241|10Kib|10240|1|9996707840|dd|116.14|27.24|90.71|86|366|110
hplap|20220304_1131|976241|15Kib|15360|1|14995061760|dd|174.41|40.95|136.17|85|366|110
